Date,Headline
2021-02-13,Full Steam Ahead For Qatar’s $29bn LNG Expansion. Euro Majors Eye Upstream Cash For Transition Funding. IEA Expects Strong Second Half 2021 Drawdowns As Investment Concerns Grow. LNG Prices Slide From January Records
2021-02-14,Full Steam Ahead For Qatar’s $29bn LNG Expansion. Euro Majors Eye Upstream Cash For Transition Funding. IEA Expects Strong Second Half 2021 Drawdowns As Investment Concerns Grow. LNG Prices Slide From January Records
2021-02-15,Full Steam Ahead For Qatar’s $29bn LNG Expansion. Euro Majors Eye Upstream Cash For Transition Funding. IEA Expects Strong Second Half 2021 Drawdowns As Investment Concerns Grow. LNG Prices Slide From January Records
2021-02-16,Full Steam Ahead For Qatar’s $29bn LNG Expansion. Euro Majors Eye Upstream Cash For Transition Funding. IEA Expects Strong Second Half 2021 Drawdowns As Investment Concerns Grow. LNG Prices Slide From January Records
2021-02-17,Full Steam Ahead For Qatar’s $29bn LNG Expansion. Euro Majors Eye Upstream Cash For Transition Funding. IEA Expects Strong Second Half 2021 Drawdowns As Investment Concerns Grow. LNG Prices Slide From January Records
2021-02-18,Full Steam Ahead For Qatar’s $29bn LNG Expansion. Euro Majors Eye Upstream Cash For Transition Funding. IEA Expects Strong Second Half 2021 Drawdowns As Investment Concerns Grow. LNG Prices Slide From January Records
2021-02-19,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-20,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-21,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-22,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-23,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-24,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-25,"A Grim 2020 For Algerian Gas. Oil Price Surge Increases Pressure On Opec+ To Ease Cuts In April. Iraq-Zhenhua Oil Prepayment Deal Stalls Amid Bureaucratic Delays. Saudi Arabia’s Oil Sector In 2020: Assessing A Tumultuous Year. Egypt Damietta LNG Restart Delayed. Germany Crude Imports: Volumes Down, Libya Collapse"
2021-02-26,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-02-27,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-02-28,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-03-01,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-03-02,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-03-03,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-03-04,Murban Futures: First Expiry Month To Be June. US Gains Set Back By Texas Big Freeze As Rigs Top 300. Qatar-Bangladesh LNG Deal
2021-03-05,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-06,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-07,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-08,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-09,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-10,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-11,Iraq Revenues Hit $5bn With Exports At 8-Month High. Adnoc Lifts Crude Destination Restrictions Ahead Of Murban Futures Launch. Opec+ To Keep Output Tight As Russia Squeezes Further Compromise From Saudi. Japan: Bumper Saudi Imports
2021-03-12,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-13,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-14,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-15,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-16,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-17,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-18,Egypt LNG Exports At 9-Year High Amid Seasonal Buying Bonanza. ICE Abu Dhabi Primed And Ready For Murban Futures Launch. Opec Production Drops To Four Month Low. Turkey Crude Imports: Iraq Soars Past Russia For 2020 Top Spot. Italy 2020 Crude Imports: Iraq Pipped For Top Spot As Saudi Surges To No.3. Saudi Oil Export Revenues Down 40% For 2020. Iraq Advances 3mn b/d ‘Artificial Island’ Export Terminal
2021-03-19,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-20,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-21,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-22,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-23,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-24,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-25,"United States Strengthens Lead Over Saudi As World’s Largest Oil Exporter. IEA Shoots Down Speculation Of Emerging Super-Cycle As Oil Price Rally Stalls. East Asia Sees Record Winter LNG Imports. China’s Imports of Iranian Oil Jump: Will Biden Act?. Dubai’s Enoc Imports Qatari Condensate, But Iran Remains The Missing Piece. Turkey Gas & Power: Pipelines, Black Sea Find, Nuclear & Renewables Give Ankara Options. Iraq To Compensate IOCs ‘In-Kind’ For Opec+ Cuts. Saudi Crude Inventories Tumble To New All-Time Low. Sipchem Sees Profits Slump. Korea Imports: Gulf Slump"
2021-03-26,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-03-27,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-03-28,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-03-29,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-03-30,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-03-31,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-04-01,"China Crude Imports: Bumper Volumes From ‘Iran Surrogate’ Suppliers. China LNG Imports: Records From Qatar, Oman, Egypt. Suez Blockage Chaos; Oil Shortfalls Unlikely. Qatar: 2mn t/y China LNG Deal"
2021-04-02,Opec+ Upends Expectations In Agreeing To Ease Production Cuts. Saudi Prepares To Unwind Voluntary Cuts From May. Murban Futures Begin Trading. Sonatrach Signs MoU With Shell Trading. Japan: Bumper LNG Imports. US Shale: More Consolidation
2021-04-03,Opec+ Upends Expectations In Agreeing To Ease Production Cuts. Saudi Prepares To Unwind Voluntary Cuts From May. Murban Futures Begin Trading. Sonatrach Signs MoU With Shell Trading. Japan: Bumper LNG Imports. US Shale: More Consolidation
2021-04-04,Opec+ Upends Expectations In Agreeing To Ease Production Cuts. Saudi Prepares To Unwind Voluntary Cuts From May. Murban Futures Begin Trading. Sonatrach Signs MoU With Shell Trading. Japan: Bumper LNG Imports. US Shale: More Consolidation
2021-04-05,Opec+ Upends Expectations In Agreeing To Ease Production Cuts. Saudi Prepares To Unwind Voluntary Cuts From May. Murban Futures Begin Trading. Sonatrach Signs MoU With Shell Trading. Japan: Bumper LNG Imports. US Shale: More Consolidation
